adId,adTitle,adType,adSpent,adVideoUrl,adVideoCover,adStartDate,adEndDate,advertiserId,advertiserName,adImpressions,advertiserPaidForBy,adTotalRegions,adEstimatedAudience,targetingByLocation,targetingByAge,targetingByGender
1801129002036273,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858694/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8zMTRjYjQzYTU5NTRjZWFlZTNlZTJkN2VkNWE3ODU4ZS82ODFmNDcyZi92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rdGlubmp1SXk3Qm82TUFjaEZCZkFobTltQWlRQ013QnRwekVuLw==/0e6d95b4-1dd8-441d-983f-dcefe68024cf?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1666&bt=833&cs=0&ds=1&ft=.NpOcInz7ThQ2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=O2YzN2RoMzxpOmZkNzs7OkBpanZ4PHU5cm1zczMzODYzNEAyNTY1Ni9jX2MxMzUuNF42YSNkM3BtMmRjcWRgLS1kMC1zcw%3D%3D&vvpl=1&l=20250510063132A13DB3794607875E915D&btag=e000b0000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o4n9EohymBAtnnxw1Mi7AmzBZBjwcAsMInfThi,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801076344980513,湖南千岁忧网络科技有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858694/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iMzNhMmJmNGE3NGZiNGQ4ZDE4NzE2OTViNjViNWVhMy82ODFmNDczMC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29VS3lzMHhOQ0ROeDE2VHFDZk9mQTJYQWVRdGRnWnpmTVFBQWVILw==/ce5af2bc-23fb-4079-805a-b9be93aa56bb?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1442&bt=721&cs=0&ds=1&ft=.NpOcInz7ThQ2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=NDY6aTUzNTc8NDs1ODo4O0BpM2tveXU5cmRrczMzODYzNEA1Nl8uMjEyNS0xNV4vMzI0YSNuY3NhMmRra2RgLS1kMC1zcw%3D%3D&vvpl=1&l=2025051006313219796CCF97B49A5E7DBA&btag=e000b0000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oQfN9BXoMrDwej6CCtLIAdGVGwAbME4QIvevgj,2024-06-06,2024-06-06,7320176848078454785,湖南千岁忧网络科技有限公司,0-1K,LINGTOK LIMITED,1,0-1K,"[{""region"": ""DE"", ""impressions"": ""0-1K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": true, ""male"": true, ""unknown"": true}]"
1801114234974225,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858694/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS80MDIxZTgzNTVjYmUyNmY0ZjZkYjU2MmRkY2MwMzdmMC82ODFmNDczMy92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29jT2JKMFBER0llUGFiNlpBWExnZ0hiRnRDZXhNRERRSUtBZkd3Lw==/89493186-da77-4ce9-975d-a6400afe3442?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1970&bt=985&cs=0&ds=1&ft=.NpOcInz7ThP2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OTZnNWg4Nzc1aTg8OTY7NEBpanBwaXg5cjt0czMzODYzNEAwMTRhXmJgNWIxLjAwNS8uYSNqa3FkMmRrM2RgLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631337B56DE83F2E14F5E3615&btag=e000b0000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o0YAtBEazSDsNWg2MB2rFKhBf9QANmIDotEifh,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801114244535345,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92NTgudGlrdG9rY2RuLmNvbS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL284d0pQSXdyekdBcDljVmJBOWlpd0hCSkJNQW1pU3FFSVpmM29OLw==/58f89087-bf3c-4afd-86ac-653d9615e1d0?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1058&bt=529&cs=0&ds=1&ft=.NpOcInz7ThP2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=Mzg2aGc1NWVpOjNmODo2aEBpanZxdnc5cjd0czMzODYzNEAzLjMtLTEuXi4xLTZgLjExYSNpYi9gMmRzNGRgLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631336398127097295F5FF44D&VExpiration=1746880302&VSignature=87kTmOyF5K4XwA84jbRJJg&btag=e000b0000&cc=14,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oYN5OBTrA6LQ5B6mWaQFEOuYIBgf5fHhmgDoDz,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801128678674482,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vN2QyNGE3M2Y5YTQ2ODZjMzU3NzMxNzVjMDI4ZDZlMDAvNjgxZjQ3MzMvdmlkZW8vdG9zL2FsaXNnL3Rvcy1hbGlzZy12ZS0wMDUxYzAwMS1zZy9vY09iSjBQREdJZVBhYjZaQVhMZ2dIYkZ0Q2V4TUREUUlLQWZHdy8=/c633cb1a-d3de-4f4e-a218-a0d1c52c4ec0?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1970&bt=985&cs=0&ds=1&ft=.NpOcInz7ThP2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OTZnNWg4Nzc1aTg8OTY7NEBpanBwaXg5cjt0czMzODYzNEAwMTRhXmJgNWIxLjAwNS8uYSNqa3FkMmRrM2RgLS1kMC1zcw%3D%3D&vvpl=1&l=2025051006313354CDD6E0602E7E5EC545&btag=e000b0000&cc=3,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o0YAtBEazSDsNWg2MB2rFKhBf9QANmIDotEifh,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801113646980130,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS80NDUyNjljNTI0MTUxODA5OTY5YWQ2YzBiODhmZDk1YS82ODFmNDczMC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rdGlubmp1SXk3Qm82TUFjaEZCZkFobTltQWlRQ013QnRwekVuLw==/19937db4-1e5a-4994-bdac-bf10e958e813?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1666&bt=833&cs=0&ds=1&ft=.NpOcInz7ThP2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=O2YzN2RoMzxpOmZkNzs7OkBpanZ4PHU5cm1zczMzODYzNEAyNTY1Ni9jX2MxMzUuNF42YSNkM3BtMmRjcWRgLS1kMC1zcw%3D%3D&vvpl=1&l=2025051006313392616F8CB7F3795DBEFE&btag=e000b0000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o4n9EohymBAtnnxw1Mi7AmzBZBjwcAsMInfThi,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801114234969137,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vNTViMzUyZjIwMWUwNDlhMjFmMGJiOTRlZGViMmIzNGMvNjgxZjQ3MzEvdmlkZW8vdG9zL2FsaXNnL3Rvcy1hbGlzZy12ZS0wMDUxYzAwMS1zZy9va3Rpbm5qdUl5N0JvNk1BY2hGQmZBaG05bUFpUUNNd0J0cHpFbi8=/89ef8f96-4d84-40f3-beec-63965e30a2c7?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1666&bt=833&cs=0&ds=1&ft=.NpOcInz7ThS2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=O2YzN2RoMzxpOmZkNzs7OkBpanZ4PHU5cm1zczMzODYzNEAyNTY1Ni9jX2MxMzUuNF42YSNkM3BtMmRjcWRgLS1kMC1zcw%3D%3D&vvpl=1&l=20250510063133EFB3FCB90577195F0EE7&btag=e000b0000&cc=3,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o4n9EohymBAtnnxw1Mi7AmzBZBjwcAsMInfThi,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370653679665,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9jYzA1NjgxOGZlYTA5MmI5ZmQ0NjgzYTIzYTBlNWE1Yy82ODFmNDc0Ni92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rSW16aHdESVN5UVpkQkpFQUNSR29mQ3BnSlp3QU5XRFdBbEJFLw==/7711d383-6947-4164-88c2-1f7d41966213?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&br=1156&bt=578&cs=0&ds=1&ft=.NpOcInz7ThP2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=O2g6NGVnZDg0aTwzZWU6NUBpajlnZDY6ZjVmbjMzODYzNEAtLmA2Ml8yXl8xLi1fLmA1YSMxZjU2cjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=20250510063133C01E1BE230C5105D03E8&btag=e00088000&cc=13,https://p19-csp-adlib-site-sign-sg.ibyteimg.com/v0201/b8e34d1f897fa29f6d4b93dbb23dd418~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394694&x-signature=Hl%2F1QThU3fVYZcRC0dCSghruJGY%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}, {""region"": ""DE"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370642912274,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS85ZmQ0MjY5NjNlYmVkNzI1ZTI3ZDM4NWVmZTlkYzQ0Ny82ODFmNDc0Ny92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rSW16aHdESVN5UVpkQkpFQUNSR29mQ3BnSlp3QU5XRFdBbEJFLw==/f953ba5a-fe1e-4974-a8ca-dbd41a9f9571?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&br=1156&bt=578&cs=0&ds=1&ft=.NpOcInz7ThS2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=O2g6NGVnZDg0aTwzZWU6NUBpajlnZDY6ZjVmbjMzODYzNEAtLmA2Ml8yXl8xLi1fLmA1YSMxZjU2cjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631349E0314EA33467861564E&btag=e00088000&cc=13,https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/b8e34d1f897fa29f6d4b93dbb23dd418~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394695&x-signature=6jgoz4E1C%2FuQKGW0RD4wlSpUYPE%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""DE"", ""impressions"": ""0-1K""}, {""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801167489103873,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS80MDIxZTgzNTVjYmUyNmY0ZjZkYjU2MmRkY2MwMzdmMC82ODFmNDczMy92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29jT2JKMFBER0llUGFiNlpBWExnZ0hiRnRDZXhNRERRSUtBZkd3Lw==/4905b7a7-b237-4bf2-9cc1-7c0a99ed812a?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1970&bt=985&cs=0&ds=1&ft=.NpOcInz7ThP2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OTZnNWg4Nzc1aTg8OTY7NEBpanBwaXg5cjt0czMzODYzNEAwMTRhXmJgNWIxLjAwNS8uYSNqa3FkMmRrM2RgLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631332D1AAF4AF1BA925D9F93&btag=e000b0000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o0YAtBEazSDsNWg2MB2rFKhBf9QANmIDotEifh,2024-06-07,2024-06-07,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801113648129057,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iMDNmYzcwMWExMzI1ODliMzliZTNjNmVhOTNhODBlNS82ODFmNDcyZi92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL284d0pQSXdyekdBcDljVmJBOWlpd0hCSkJNQW1pU3FFSVpmM29OLw==/11a4a787-f401-42b9-b515-0601f92016af?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1058&bt=529&cs=0&ds=1&ft=.NpOcInz7ThS2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=Mzg2aGc1NWVpOjNmODo2aEBpanZxdnc5cjd0czMzODYzNEAzLjMtLTEuXi4xLTZgLjExYSNpYi9gMmRzNGRgLS1kMC1zcw%3D%3D&vvpl=1&l=20250510063134EA8D2363C943E85CEC05&btag=e000b0000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/oYN5OBTrA6LQ5B6mWaQFEOuYIBgf5fHhmgDoDz,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801128678669330,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iNWRiMWRjODY4NTA3Y2Q4NzZhZjAwYzRlYWIyNDg2My82ODFmNDczMS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rdGlubmp1SXk3Qm82TUFjaEZCZkFobTltQWlRQ013QnRwekVuLw==/8503d731-dca9-4efb-906b-6c43827fe86a?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1666&bt=833&cs=0&ds=1&ft=.NpOcInz7ThS2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=O2YzN2RoMzxpOmZkNzs7OkBpanZ4PHU5cm1zczMzODYzNEAyNTY1Ni9jX2MxMzUuNF42YSNkM3BtMmRjcWRgLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631342D1AAF4AF1BA925D9FAA&btag=e000b0000&cc=13,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o4n9EohymBAtnnxw1Mi7AmzBZBjwcAsMInfThi,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1801113646986242,上海亦烨工贸有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858695/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vNzY4ZjIwMTY0YjI3M2Q0YTYzZjRkNGQxODIyMjAwZjIvNjgxZjQ3MzQvdmlkZW8vdG9zL2FsaXNnL3Rvcy1hbGlzZy12ZS0wMDUxYzAwMS1zZy9vY09iSjBQREdJZVBhYjZaQVhMZ2dIYkZ0Q2V4TUREUUlLQWZHdy8=/5574e335-5fd6-4787-a136-c70126f7b4c4?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1970&bt=985&cs=0&ds=1&ft=.NpOcInz7ThS2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OTZnNWg4Nzc1aTg8OTY7NEBpanBwaXg5cjt0czMzODYzNEAwMTRhXmJgNWIxLjAwNS8uYSNqa3FkMmRrM2RgLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631344D1AB27F9B06DA5E7275&btag=e000b0000&cc=3,https://p21-ad-sg.ibyteimg.com/origin/tos-alisg-p-0051c001-sg/o0YAtBEazSDsNWg2MB2rFKhBf9QANmIDotEifh,2024-06-06,2024-06-06,7369527185578704912,上海亦烨工贸有限公司,0-1K,NEWRATE LIMITED,1,0-1K,"[{""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
1777370642911282,上海洋云贸易有限公司,2,,https://library.tiktok.com/api/v1/cdn/1746858697/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vZGVjN2UwMmVmYjY3NjhhNmNiNzEwNTlkNmE4ODQxZDEvNjgxZjQ3NDkvdmlkZW8vdG9zL2FsaXNnL3Rvcy1hbGlzZy12ZS0wMDUxYzAwMS1zZy9vTUFnb0lFRXpLaUJXQXd4d2hOSkFoUVc5ZlpMQ3lBQndEQW1SQy8=/dcac907b-3fb8-46e9-bc5f-a97df57fef5c?a=475769&bti=PDU2NmYwMy86&ch=0&cr=0&dr=1&cd=0%7C0%7C0%7C0&cv=1&br=1190&bt=595&cs=0&ds=1&ft=.NpOcInz7Thv2_cKXq8Zmo&mime_type=video_mp4&qs=0&rc=OzZpMzVmODRoZjQ7ZDtpZEBpM2tlbDY6ZjVmbjMzODYzNEAzYzUwYmM0Ni0xYjExYzU1YSMtb21gcjQwLi5gLS1kMC1zcw%3D%3D&vvpl=1&l=202505100631364D1AB27F9B06DA5E72CC&btag=e00088000&cc=3,https://p16-csp-adlib-site-sign-sg.ibyteimg.com/v0201/cb6d5f6588f96da3dfe5d668abccc924~tplv-xg5h56rn01-webp-75:540:960.webp?lk3s=0c75dd76&x-expires=1778394697&x-signature=GamAvCFyOy0uxb%2FJ1ZkQiLHWb6E%3D,2023-09-18,2023-09-18,7202899820799852546,上海洋云贸易有限公司,0-1K,HONG KONG CIFNEWS LIMITED,2,0-1K,"[{""region"": ""DE"", ""impressions"": ""0-1K""}, {""region"": ""GB"", ""impressions"": ""0-1K""}]","[{""region"": ""DE"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}, {""region"": ""GB"", ""13-17"": false, ""18-24"": true, ""25-34"": true, ""35-44"": true, ""45-54"": true, ""55+"": true}]","[{""region"": ""DE"", ""female"": false, ""male"": true, ""unknown"": false}, {""region"": ""GB"", ""female"": false, ""male"": true, ""unknown"": false}]"
